measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,United States,Female,35 to 39,Other malignant neoplasms,Percent,2017,0.0014178395364,0.0020907384259,0.000982286740187
Prevalence,United States,Male,40 to 44,Other malignant neoplasms,Percent,2017,0.0010040147713,0.00147348741652,0.000708926884465
Prevalence,United States,Female,40 to 44,Other malignant neoplasms,Percent,2017,0.00128232989159,0.00180952682019,0.000919625880054
Prevalence,United States,Male,45 to 49,Other malignant neoplasms,Percent,2017,0.000488433194063,0.00067303072411,0.000366684332706
Prevalence,United States,Female,45 to 49,Other malignant neoplasms,Percent,2017,0.00101375049907,0.00144672866211,0.000735151672966
Prevalence,United States,Male,50 to 54,Other malignant neoplasms,Percent,2017,0.0004015836974,0.000524043310368,0.000322957811323
Prevalence,United States,Female,50 to 54,Other malignant neoplasms,Percent,2017,0.000585176420826,0.000784253923437,0.000442673074023
Prevalence,United States,Male,55 to 59,Other malignant neoplasms,Percent,2017,0.000538115902066,0.000706744431405,0.000426414149335
Prevalence,United States,Female,55 to 59,Other malignant neoplasms,Percent,2017,0.000607157780783,0.000829443235805,0.000466765799439
Prevalence,United States,Male,60 to 64,Other malignant neoplasms,Percent,2017,0.000588082058239,0.000795130167561,0.000480385363305
Prevalence,United States,Female,60 to 64,Other malignant neoplasms,Percent,2017,0.000814233434188,0.0010274710843,0.000646857696013
Prevalence,United States,Male,65 to 69,Other malignant neoplasms,Percent,2017,0.000807408420878,0.00112948259049,0.000648415685801
Prevalence,United States,Female,65 to 69,Other malignant neoplasms,Percent,2017,0.0010315489312,0.00131753027336,0.000820860846109
Prevalence,United States,Male,70 to 74,Other malignant neoplasms,Percent,2017,0.00122670091852,0.00172035529533,0.000955523084274
Prevalence,United States,Female,70 to 74,Other malignant neoplasms,Percent,2017,0.000881681354127,0.0011002314892,0.000726872602728
Prevalence,United States,Male,75 to 79,Other malignant neoplasms,Percent,2017,0.00145358388295,0.00202064298098,0.00115583681176
Prevalence,United States,Female,75 to 79,Other malignant neoplasms,Percent,2017,0.000971588368508,0.0012080546858,0.000803352951218
Prevalence,United States,Male,80 plus,Other malignant neoplasms,Percent,2017,0.00173669662032,0.00228492692125,0.00138440478464
Prevalence,United States,Female,80 plus,Other malignant neoplasms,Percent,2017,0.00105833693388,0.00129185416289,0.000888677867762
Prevalence,United States,Male,10 to 14,Rheumatic heart disease,Percent,2017,4.96457507573e-05,6.36669823446e-05,3.98240368558e-05
Prevalence,United States,Female,10 to 14,Rheumatic heart disease,Percent,2017,4.89796118375e-05,6.17412647196e-05,3.94828908211e-05
Prevalence,United States,Male,15 to 19,Rheumatic heart disease,Percent,2017,4.81661464924e-05,6.0744075724e-05,3.80950019253e-05
Prevalence,United States,Female,15 to 19,Rheumatic heart disease,Percent,2017,4.79965517032e-05,5.99160588517e-05,3.85412722085e-05
Prevalence,United States,Male,20 to 24,Rheumatic heart disease,Percent,2017,4.48537895376e-05,5.58204345446e-05,3.52558920097e-05
Prevalence,United States,Female,20 to 24,Rheumatic heart disease,Percent,2017,4.52348248923e-05,5.63907583052e-05,3.60489453472e-05
Prevalence,United States,Male,25 to 29,Rheumatic heart disease,Percent,2017,4.0615607727e-05,5.13576602132e-05,3.25142075211e-05
Prevalence,United States,Female,25 to 29,Rheumatic heart disease,Percent,2017,4.03293526832e-05,5.01452452508e-05,3.27484856959e-05
Prevalence,United States,Male,30 to 34,Rheumatic heart disease,Percent,2017,3.70275199654e-05,4.867355562e-05,2.84982587567e-05
Prevalence,United States,Female,30 to 34,Rheumatic heart disease,Percent,2017,3.54004206229e-05,4.59618107072e-05,2.77288541866e-05
Prevalence,United States,Male,35 to 39,Rheumatic heart disease,Percent,2017,3.47883240956e-05,4.47199993598e-05,2.73967475444e-05
Prevalence,United States,Female,35 to 39,Rheumatic heart disease,Percent,2017,3.28558982877e-05,4.15880406364e-05,2.62641205347e-05
Prevalence,United States,Male,40 to 44,Rheumatic heart disease,Percent,2017,3.51119254021e-05,4.62186604852e-05,2.55044411035e-05
Prevalence,United States,Female,40 to 44,Rheumatic heart disease,Percent,2017,3.40731368876e-05,4.46536813638e-05,2.48743850018e-05
Prevalence,United States,Male,45 to 49,Rheumatic heart disease,Percent,2017,4.05052345013e-05,5.028185384e-05,3.1594399675e-05
Prevalence,United States,Female,45 to 49,Rheumatic heart disease,Percent,2017,4.20768940957e-05,5.16928795417e-05,3.29972770222e-05
Prevalence,United States,Male,50 to 54,Rheumatic heart disease,Percent,2017,5.0990582738e-05,6.35850441008e-05,3.89177698912e-05
Prevalence,United States,Female,50 to 54,Rheumatic heart disease,Percent,2017,5.46949071709e-05,6.87536468977e-05,4.13503720458e-05
Prevalence,United States,Male,55 to 59,Rheumatic heart disease,Percent,2017,7.32666906222e-05,8.82894096521e-05,6.03733405377e-05
Prevalence,United States,Female,55 to 59,Rheumatic heart disease,Percent,2017,7.38553174158e-05,8.83746332354e-05,6.1022830774e-05
Prevalence,United States,Male,60 to 64,Rheumatic heart disease,Percent,2017,0.000114490909475,0.00013923425295,9.43451542141e-05
Prevalence,United States,Female,60 to 64,Rheumatic heart disease,Percent,2017,0.00010816848064,0.000130996712945,8.82973716847e-05
Prevalence,United States,Male,65 to 69,Rheumatic heart disease,Percent,2017,0.000210753282854,0.000250731286223,0.000173470597098
Prevalence,United States,Female,65 to 69,Rheumatic heart disease,Percent,2017,0.000189589801996,0.000222607551277,0.000157274887327
Prevalence,United States,Male,70 to 74,Rheumatic heart disease,Percent,2017,0.000351959721813,0.000424485663885,0.000290869825008
Prevalence,United States,Female,70 to 74,Rheumatic heart disease,Percent,2017,0.00030305345528,0.000362393979796,0.00024934122889
Prevalence,United States,Male,75 to 79,Rheumatic heart disease,Percent,2017,0.000510214138952,0.000610069603139,0.000420922445551
Prevalence,United States,Female,75 to 79,Rheumatic heart disease,Percent,2017,0.000432305004085,0.000507430344076,0.000361295183547
Prevalence,United States,Male,80 plus,Rheumatic heart disease,Percent,2017,0.00075533846641,0.000882762709634,0.000639882749942
Prevalence,United States,Female,80 plus,Rheumatic heart disease,Percent,2017,0.000585326025211,0.000680804836426,0.00050119641537
Prevalence,United States,Male,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Ischemic heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Ischemic heart disease,Percent,2017,0.000146754057364,0.000177529383297,0.000118985286676
Prevalence,United States,Female,15 to 19,Ischemic heart disease,Percent,2017,0.000116808326872,0.000140880114803,9.50876189803e-05
Prevalence,United States,Male,20 to 24,Ischemic heart disease,Percent,2017,0.00041222897283,0.000472383885991,0.000357863820078
Prevalence,United States,Female,20 to 24,Ischemic heart disease,Percent,2017,0.000332299513565,0.000381898556494,0.000285960586556
Prevalence,United States,Male,25 to 29,Ischemic heart disease,Percent,2017,0.000915125763883,0.00104917894941,0.000796238661232
Prevalence,United States,Female,25 to 29,Ischemic heart disease,Percent,2017,0.000662431118041,0.000743947517928,0.000590144657289
Prevalence,United States,Male,30 to 34,Ischemic heart disease,Percent,2017,0.0021588817507,0.00247034552987,0.00188324717236
Prevalence,United States,Female,30 to 34,Ischemic heart disease,Percent,2017,0.00133551595333,0.00152081431015,0.00118762227655
Prevalence,United States,Male,35 to 39,Ischemic heart disease,Percent,2017,0.00525523887197,0.00611394500739,0.00453861293215
Prevalence,United States,Female,35 to 39,Ischemic heart disease,Percent,2017,0.00279646067737,0.00320467716289,0.00247516425428
Prevalence,United States,Male,40 to 44,Ischemic heart disease,Percent,2017,0.0112452023601,0.0130232353473,0.00970496482773
Prevalence,United States,Female,40 to 44,Ischemic heart disease,Percent,2017,0.00558028567677,0.00640822618777,0.0049203184582
Prevalence,United States,Male,45 to 49,Ischemic heart disease,Percent,2017,0.0209595899851,0.0241405765796,0.0183943482746
Prevalence,United States,Female,45 to 49,Ischemic heart disease,Percent,2017,0.0100364169621,0.0114270451873,0.00892370323247
Prevalence,United States,Male,50 to 54,Ischemic heart disease,Percent,2017,0.0358134652325,0.0425710708815,0.0308410657216
Prevalence,United States,Female,50 to 54,Ischemic heart disease,Percent,2017,0.0167371533888,0.0194447698732,0.014648205312
Prevalence,United States,Male,55 to 59,Ischemic heart disease,Percent,2017,0.0561468287411,0.0648500867395,0.0485107183868
Prevalence,United States,Female,55 to 59,Ischemic heart disease,Percent,2017,0.0256977345557,0.0294782766802,0.0223769835868
Prevalence,United States,Male,60 to 64,Ischemic heart disease,Percent,2017,0.0823645251565,0.0947929723381,0.0706892639815
Prevalence,United States,Female,60 to 64,Ischemic heart disease,Percent,2017,0.0376674542143,0.0433209220127,0.0327227160615
Prevalence,United States,Male,65 to 69,Ischemic heart disease,Percent,2017,0.123077801431,0.140285238809,0.106863593562
Prevalence,United States,Female,65 to 69,Ischemic heart disease,Percent,2017,0.0586492906214,0.0670956057851,0.0509370355154
Prevalence,United States,Male,70 to 74,Ischemic heart disease,Percent,2017,0.1600721353,0.18365581256,0.138253674583
Prevalence,United States,Female,70 to 74,Ischemic heart disease,Percent,2017,0.0812948246503,0.0941100584794,0.0694967677658
Prevalence,United States,Male,75 to 79,Ischemic heart disease,Percent,2017,0.199290997802,0.226342349099,0.172134745876
Prevalence,United States,Female,75 to 79,Ischemic heart disease,Percent,2017,0.107999772917,0.123867163227,0.0918069552677
Prevalence,United States,Male,80 plus,Ischemic heart disease,Percent,2017,0.224396098042,0.259862319385,0.191844776222
Prevalence,United States,Female,80 plus,Ischemic heart disease,Percent,2017,0.133116097369,0.155622911947,0.112848623579
Prevalence,Global,Male,10 to 14,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,10 to 14,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,15 to 19,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,15 to 19,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,20 to 24,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,20 to 24,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,25 to 29,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,25 to 29,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,30 to 34,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,30 to 34,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,35 to 39,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,35 to 39,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,40 to 44,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,40 to 44,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,45 to 49,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,45 to 49,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,50 to 54,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,50 to 54,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,55 to 59,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,55 to 59,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,60 to 64,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,60 to 64,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,65 to 69,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,65 to 69,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,70 to 74,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,70 to 74,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,75 to 79,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,75 to 79,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,80 plus,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Female,80 plus,All causes,Percent,2017,1.0,1.0,1.0
Prevalence,Global,Male,10 to 14,Lower respiratory infections,Percent,2017,0.00204619885845,0.00264545832227,0.00152052377666
Prevalence,Global,Female,10 to 14,Lower respiratory infections,Percent,2017,0.00187346922439,0.0024024827705,0.00139410932963
Prevalence,Global,Male,15 to 19,Lower respiratory infections,Percent,2017,0.00176815078516,0.00208111459043,0.00148748558904
Prevalence,Global,Female,15 to 19,Lower respiratory infections,Percent,2017,0.00171248660048,0.00200496260396,0.00145092345727
Prevalence,Global,Male,20 to 24,Lower respiratory infections,Percent,2017,0.00149052406467,0.00182971948734,0.00118295897041
Prevalence,Global,Female,20 to 24,Lower respiratory infections,Percent,2017,0.00149060806989,0.00182090240613,0.00118724456574
Prevalence,Global,Male,25 to 29,Lower respiratory infections,Percent,2017,0.00124168171339,0.00145235187078,0.00103659952485
Prevalence,Global,Female,25 to 29,Lower respiratory infections,Percent,2017,0.00120356028196,0.00141397291328,0.00100595915085
Prevalence,Global,Male,30 to 34,Lower respiratory infections,Percent,2017,0.00108464213987,0.00122831947677,0.000952061252194
Prevalence,Global,Female,30 to 34,Lower respiratory infections,Percent,2017,0.00101489719892,0.00114574116239,0.000890761359404
Prevalence,Global,Male,35 to 39,Lower respiratory infections,Percent,2017,0.000955697557724,0.00110520126464,0.000813630658855
Prevalence,Global,Female,35 to 39,Lower respiratory infections,Percent,2017,0.000851669399994,0.0009835617523,0.000725973420059
Prevalence,Global,Male,40 to 44,Lower respiratory infections,Percent,2017,0.00084463593618,0.000998371476819,0.000711213674667
Prevalence,Global,Female,40 to 44,Lower respiratory infections,Percent,2017,0.0007184692189,0.000853252808893,0.000596620224762
Prevalence,Global,Male,45 to 49,Lower respiratory infections,Percent,2017,0.00081613630732,0.000929096598522,0.000717642212684
Prevalence,Global,Female,45 to 49,Lower respiratory infections,Percent,2017,0.000683329650141,0.000781046172103,0.000599278433155
Prevalence,Global,Male,50 to 54,Lower respiratory infections,Percent,2017,0.000812117911429,0.00091751034835,0.000715288704148
Prevalence,Global,Female,50 to 54,Lower respiratory infections,Percent,2017,0.000666571014924,0.000752158312427,0.000588063413832
Prevalence,Global,Male,55 to 59,Lower respiratory infections,Percent,2017,0.000883660778445,0.00101987232134,0.000748936775344
Prevalence,Global,Female,55 to 59,Lower respiratory infections,Percent,2017,0.000705766771276,0.000814863540191,0.0005964762192
Prevalence,Global,Male,60 to 64,Lower respiratory infections,Percent,2017,0.000918087016313,0.00105058715722,0.000786558661769
Prevalence,Global,Female,60 to 64,Lower respiratory infections,Percent,2017,0.000730724454271,0.000844085642483,0.000623393660477
Prevalence,Global,Male,65 to 69,Lower respiratory infections,Percent,2017,0.00107151547549,0.00118956938338,0.000963744793337
Prevalence,Global,Female,65 to 69,Lower respiratory infections,Percent,2017,0.00084225347658,0.000937065422671,0.000757307055275
Prevalence,Global,Male,70 to 74,Lower respiratory infections,Percent,2017,0.00120572010823,0.00135844605036,0.00106555231684
Prevalence,Global,Female,70 to 74,Lower respiratory infections,Percent,2017,0.000954855378707,0.00107696619065,0.000846796015145
Prevalence,Global,Male,75 to 79,Lower respiratory infections,Percent,2017,0.00135524726333,0.00155115108248,0.0011669146086
Prevalence,Global,Female,75 to 79,Lower respiratory infections,Percent,2017,0.00105478633095,0.00121100883726,0.000909292496838
Prevalence,Global,Male,80 plus,Lower respiratory infections,Percent,2017,0.00260570194079,0.00287753423936,0.00237145038189
Prevalence,Global,Female,80 plus,Lower respiratory infections,Percent,2017,0.00194794996155,0.002142219098,0.00177302891504
Prevalence,Global,Male,10 to 14,Upper respiratory infections,Percent,2017,0.0349133459367,0.0470817519442,0.0232294789319
Prevalence,Global,Female,10 to 14,Upper respiratory infections,Percent,2017,0.0344838909232,0.0463749147392,0.0229001100097
Prevalence,Global,Male,15 to 19,Upper respiratory infections,Percent,2017,0.0323921171274,0.0446852433858,0.0224599643229
Prevalence,Global,Female,15 to 19,Upper respiratory infections,Percent,2017,0.0324897974439,0.0446150257406,0.0224845715277
Prevalence,Global,Male,20 to 24,Upper respiratory infections,Percent,2017,0.0319960596129,0.0434174120146,0.0222114804694
Prevalence,Global,Female,20 to 24,Upper respiratory infections,Percent,2017,0.0323459773201,0.0439160048677,0.0224298421779
Prevalence,Global,Male,25 to 29,Upper respiratory infections,Percent,2017,0.0319471018438,0.0437464314352,0.0223291114068
Prevalence,Global,Female,25 to 29,Upper respiratory infections,Percent,2017,0.0324113289939,0.0443123072071,0.0226340953517
Prevalence,Global,Male,30 to 34,Upper respiratory infections,Percent,2017,0.0310512035874,0.0418119356894,0.0218327405204
Prevalence,Global,Female,30 to 34,Upper respiratory infections,Percent,2017,0.0317436840724,0.0426073864581,0.0223290066138
Prevalence,Global,Male,35 to 39,Upper respiratory infections,Percent,2017,0.030927670584,0.0426804416323,0.0221476728912
Prevalence,Global,Female,35 to 39,Upper respiratory infections,Percent,2017,0.0317367796236,0.0437142928638,0.0226615631386
Prevalence,Global,Male,40 to 44,Upper respiratory infections,Percent,2017,0.029728542887,0.0412686192427,0.0203012569137
Prevalence,Global,Female,40 to 44,Upper respiratory infections,Percent,2017,0.0302639289655,0.042180291282,0.0205937278355
Prevalence,Global,Male,45 to 49,Upper respiratory infections,Percent,2017,0.0278000989609,0.0403487525833,0.019092474663
Prevalence,Global,Female,45 to 49,Upper respiratory infections,Percent,2017,0.0282279759209,0.0408950916712,0.0193872990242
Prevalence,Global,Male,50 to 54,Upper respiratory infections,Percent,2017,0.0265809425593,0.0364582685348,0.0185682214154
Prevalence,Global,Female,50 to 54,Upper respiratory infections,Percent,2017,0.0269587297499,0.036851483339,0.0187885826519
Prevalence,Global,Male,55 to 59,Upper respiratory infections,Percent,2017,0.0257944327579,0.0358669545682,0.0178781004533
Prevalence,Global,Female,55 to 59,Upper respiratory infections,Percent,2017,0.0259995752191,0.0360733477173,0.017986210705
Prevalence,Global,Male,60 to 64,Upper respiratory infections,Percent,2017,0.0239071365615,0.0324836088575,0.0160343487996
Prevalence,Global,Female,60 to 64,Upper respiratory infections,Percent,2017,0.0238641260625,0.0324216951159,0.0159357580537
Prevalence,Global,Male,65 to 69,Upper respiratory infections,Percent,2017,0.0231950562568,0.0325715432546,0.0161114856414
Prevalence,Global,Female,65 to 69,Upper respiratory infections,Percent,2017,0.0229278528292,0.0322911121242,0.0158983565717
Prevalence,Global,Male,70 to 74,Upper respiratory infections,Percent,2017,0.0220341328773,0.0310240819473,0.0153730673813
Prevalence,Global,Female,70 to 74,Upper respiratory infections,Percent,2017,0.021777764644,0.0308244922063,0.0152409049116
Prevalence,Global,Male,75 to 79,Upper respiratory infections,Percent,2017,0.020290745919,0.0290301536652,0.0136289727416
Prevalence,Global,Female,75 to 79,Upper respiratory infections,Percent,2017,0.0201199365329,0.0288325763132,0.0136565881967
Prevalence,Global,Male,80 plus,Upper respiratory infections,Percent,2017,0.0200736865973,0.026007716514,0.0155420124491
Prevalence,Global,Female,80 plus,Upper respiratory infections,Percent,2017,0.0195871191975,0.0252123196809,0.0152713188378
Prevalence,Global,Male,20 to 24,Hypertensive heart disease,Percent,2017,6.32327299308e-05,8.96132899545e-05,4.34036738388e-05
Prevalence,Global,Female,20 to 24,Hypertensive heart disease,Percent,2017,9.45120309986e-05,0.000131549277192,6.68582957843e-05
Prevalence,Global,Male,25 to 29,Hypertensive heart disease,Percent,2017,0.000197562153293,0.00028004947816,0.000133739405761
Prevalence,Global,Female,25 to 29,Hypertensive heart disease,Percent,2017,0.000294701599051,0.00041285465433,0.000204669176961
Prevalence,Global,Male,30 to 34,Hypertensive heart disease,Percent,2017,0.000351748684541,0.000470401924518,0.000250870026835
Prevalence,Global,Female,30 to 34,Hypertensive heart disease,Percent,2017,0.000492954884163,0.000649520916274,0.000353682653166
Prevalence,Global,Male,35 to 39,Hypertensive heart disease,Percent,2017,0.000429953876112,0.000591122386699,0.00029131252296
Prevalence,Global,Female,35 to 39,Hypertensive heart disease,Percent,2017,0.000546040482755,0.000735517488237,0.000377908051984
Prevalence,Global,Male,40 to 44,Hypertensive heart disease,Percent,2017,0.000631291693124,0.000841862251085,0.000452531314154
Prevalence,Global,Female,40 to 44,Hypertensive heart disease,Percent,2017,0.000777861395267,0.00103123354556,0.000560984503805
Prevalence,Global,Male,45 to 49,Hypertensive heart disease,Percent,2017,0.00134261052666,0.00173741657897,0.0010278637212
Prevalence,Global,Female,45 to 49,Hypertensive heart disease,Percent,2017,0.00177347411381,0.00224586775348,0.00138660630423
Prevalence,Global,Male,50 to 54,Hypertensive heart disease,Percent,2017,0.00216486449351,0.00279588354312,0.0016139772047
Prevalence,Global,Female,50 to 54,Hypertensive heart disease,Percent,2017,0.00295814060642,0.00372365589228,0.00227401582942
Prevalence,Global,Male,55 to 59,Hypertensive heart disease,Percent,2017,0.00288306696719,0.00380037910675,0.00209602870602
Prevalence,Global,Female,55 to 59,Hypertensive heart disease,Percent,2017,0.00390407659363,0.00503754620664,0.00289952385062
Prevalence,Global,Male,60 to 64,Hypertensive heart disease,Percent,2017,0.00457043034879,0.00601878402005,0.00333566048009
Prevalence,Global,Female,60 to 64,Hypertensive heart disease,Percent,2017,0.00634102814006,0.00818265975613,0.0047635201611
Prevalence,Global,Male,65 to 69,Hypertensive heart disease,Percent,2017,0.00761956062656,0.00988029299447,0.00568082703805
Prevalence,Global,Female,65 to 69,Hypertensive heart disease,Percent,2017,0.0113654998595,0.0143936702477,0.00876515782372
Prevalence,Global,Male,70 to 74,Hypertensive heart disease,Percent,2017,0.0108870821644,0.0146178264426,0.00780486640907
Prevalence,Global,Female,70 to 74,Hypertensive heart disease,Percent,2017,0.0169422573781,0.0220755137322,0.012534874748
Prevalence,Global,Male,75 to 79,Hypertensive heart disease,Percent,2017,0.0145557672454,0.0196402066971,0.0105543468721
Prevalence,Global,Female,75 to 79,Hypertensive heart disease,Percent,2017,0.0226425542795,0.0298995501884,0.0166420610864
Prevalence,Global,Male,80 plus,Hypertensive heart disease,Percent,2017,0.0227186987657,0.0290057993651,0.0175999206146
Prevalence,Global,Female,80 plus,Hypertensive heart disease,Percent,2017,0.0360659966461,0.0453617478102,0.0288290758344
Prevalence,Global,Male,10 to 14,Chronic obstructive pulmonary disease,Percent,2017,0.00197516102968,0.00240086720717,0.00145647615292
Prevalence,Global,Female,10 to 14,Chronic obstructive pulmonary disease,Percent,2017,0.00249992772376,0.00280154562203,0.0020771970646
Prevalence,Global,Male,15 to 19,Chronic obstructive pulmonary disease,Percent,2017,0.00356421547058,0.00440469814862,0.0027815181095
Prevalence,Global,Female,15 to 19,Chronic obstructive pulmonary disease,Percent,2017,0.00511903943884,0.0061367664257,0.00417468020556
Prevalence,Global,Male,20 to 24,Chronic obstructive pulmonary disease,Percent,2017,0.00604784675225,0.00757838359176,0.00456640051455
Prevalence,Global,Female,20 to 24,Chronic obstructive pulmonary disease,Percent,2017,0.00934247109029,0.0116631956111,0.00718106138804
Prevalence,Global,Male,25 to 29,Chronic obstructive pulmonary disease,Percent,2017,0.0090633610068,0.0111606556977,0.0071541266373
Prevalence,Global,Female,25 to 29,Chronic obstructive pulmonary disease,Percent,2017,0.0141419252309,0.017475884391,0.0113132567396
Prevalence,Global,Male,30 to 34,Chronic obstructive pulmonary disease,Percent,2017,0.0128639311607,0.0158601509526,0.0103104407473
Prevalence,Global,Female,30 to 34,Chronic obstructive pulmonary disease,Percent,2017,0.0188580495975,0.0231132814334,0.0153218090642
Prevalence,Global,Male,35 to 39,Chronic obstructive pulmonary disease,Percent,2017,0.0184859879833,0.022126837115,0.0153227039804
Prevalence,Global,Female,35 to 39,Chronic obstructive pulmonary disease,Percent,2017,0.024911460753,0.0297995297565,0.0209989156606
Prevalence,Global,Male,40 to 44,Chronic obstructive pulmonary disease,Percent,2017,0.0273167483497,0.0327963172808,0.0226222969078
Prevalence,Global,Female,40 to 44,Chronic obstructive pulmonary disease,Percent,2017,0.0343954250981,0.0408874899258,0.0285893690332
Prevalence,Global,Male,45 to 49,Chronic obstructive pulmonary disease,Percent,2017,0.0406963162249,0.0488442739744,0.0342416875795
Prevalence,Global,Female,45 to 49,Chronic obstructive pulmonary disease,Percent,2017,0.046954717596,0.055281093951,0.0397006519484
Prevalence,Global,Male,50 to 54,Chronic obstructive pulmonary disease,Percent,2017,0.0604198282884,0.071632141075,0.0509742725499
Prevalence,Global,Female,50 to 54,Chronic obstructive pulmonary disease,Percent,2017,0.063216696807,0.0747079219126,0.053864861298
Prevalence,Global,Male,55 to 59,Chronic obstructive pulmonary disease,Percent,2017,0.0881263931337,0.103027783178,0.0744235923965
Prevalence,Global,Female,55 to 59,Chronic obstructive pulmonary disease,Percent,2017,0.0853065856465,0.0997764309083,0.0721583325156
Prevalence,Global,Male,60 to 64,Chronic obstructive pulmonary disease,Percent,2017,0.120825563781,0.141599169303,0.102154566081
Prevalence,Global,Female,60 to 64,Chronic obstructive pulmonary disease,Percent,2017,0.112627589621,0.132714527371,0.0946759744419
Prevalence,Global,Male,65 to 69,Chronic obstructive pulmonary disease,Percent,2017,0.160272332616,0.186098502745,0.13426226002
Prevalence,Global,Female,65 to 69,Chronic obstructive pulmonary disease,Percent,2017,0.147618979033,0.171672325287,0.123567583388
Prevalence,Global,Male,70 to 74,Chronic obstructive pulmonary disease,Percent,2017,0.20316085004,0.235671486974,0.173583090549
Prevalence,Global,Female,70 to 74,Chronic obstructive pulmonary disease,Percent,2017,0.18545914561,0.21540641923,0.15810527749
Prevalence,Global,Male,75 to 79,Chronic obstructive pulmonary disease,Percent,2017,0.239063119578,0.279757894034,0.205640774001
Prevalence,Global,Female,75 to 79,Chronic obstructive pulmonary disease,Percent,2017,0.21977570931,0.257526235404,0.188983949998
Prevalence,Global,Male,80 plus,Chronic obstructive pulmonary disease,Percent,2017,0.280025054432,0.324403070462,0.245367670789
Prevalence,Global,Female,80 plus,Chronic obstructive pulmonary disease,Percent,2017,0.258590777286,0.298790202395,0.225344248793
Prevalence,Global,Male,10 to 14,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,10 to 14,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,15 to 19,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,15 to 19,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,20 to 24,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,20 to 24,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,25 to 29,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,25 to 29,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,30 to 34,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,30 to 34,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,35 to 39,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,35 to 39,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,40 to 44,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,40 to 44,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,45 to 49,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,45 to 49,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,50 to 54,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Female,50 to 54,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,Global,Male,55 to 59,Other chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
