measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,United States,Male,75 to 79,Esophageal cancer,Percent,2017,0.000663325560586,0.000706639938561,0.000621678940548
Prevalence,United States,Female,75 to 79,Esophageal cancer,Percent,2017,0.00018372529373,0.000198903054697,0.000170340227027
Prevalence,United States,Male,<1 year,Esophageal cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Esophageal cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Esophageal cancer,Percent,2017,0.000481502267513,0.000516912164884,0.000451034787369
Prevalence,United States,Female,80 to 84,Esophageal cancer,Percent,2017,0.000162069497028,0.000175536733401,0.000150491705078
Prevalence,United States,Male,85 to 89,Esophageal cancer,Percent,2017,0.000508341095907,0.000543621865193,0.000477011202104
Prevalence,United States,Female,85 to 89,Esophageal cancer,Percent,2017,0.00018946627348,0.000204238321656,0.000176348535922
Prevalence,United States,Male,90 to 94,Esophageal cancer,Percent,2017,0.000470710127711,0.000504437433549,0.000440164418288
Prevalence,United States,Female,90 to 94,Esophageal cancer,Percent,2017,0.00019463096209,0.000209521334909,0.000179600524849
Prevalence,United States,Male,95 plus,Esophageal cancer,Percent,2017,0.000292346382554,0.000316232423732,0.000271406794961
Prevalence,United States,Female,95 plus,Esophageal cancer,Percent,2017,0.000114117098088,0.000123603981368,0.000106058504325
Prevalence,United States,Male,1 to 4,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Stomach cancer,Percent,2017,1.89552540735e-06,2.21467339219e-06,1.64330066015e-06
Prevalence,United States,Female,15 to 19,Stomach cancer,Percent,2017,1.32270544409e-06,1.49839477585e-06,1.16635349757e-06
Prevalence,United States,Male,20 to 24,Stomach cancer,Percent,2017,1.11456558172e-05,1.27724907612e-05,9.74106242631e-06
Prevalence,United States,Female,20 to 24,Stomach cancer,Percent,2017,7.52644004287e-06,8.50438820347e-06,6.64153202602e-06
Prevalence,United States,Male,25 to 29,Stomach cancer,Percent,2017,3.17376131726e-05,3.60049855379e-05,2.84481045739e-05
Prevalence,United States,Female,25 to 29,Stomach cancer,Percent,2017,2.3322709766e-05,2.61387906142e-05,2.07312611836e-05
Prevalence,United States,Male,30 to 34,Stomach cancer,Percent,2017,7.04675314589e-05,7.9535514453e-05,6.35901028754e-05
Prevalence,United States,Female,30 to 34,Stomach cancer,Percent,2017,5.36910703214e-05,6.02472828247e-05,4.79399199595e-05
Prevalence,United States,Male,35 to 39,Stomach cancer,Percent,2017,0.000107890031398,0.000122089943849,9.63257632793e-05
Prevalence,United States,Female,35 to 39,Stomach cancer,Percent,2017,6.15941493918e-05,6.96925258556e-05,5.41740541716e-05
Prevalence,United States,Male,40 to 44,Stomach cancer,Percent,2017,0.000139195484051,0.000156366424155,0.000122674313463
Prevalence,United States,Female,40 to 44,Stomach cancer,Percent,2017,6.6339758182e-05,7.43741334923e-05,5.95895418626e-05
Prevalence,United States,Male,45 to 49,Stomach cancer,Percent,2017,0.000203771721254,0.000224487091115,0.000184042302533
Prevalence,United States,Female,45 to 49,Stomach cancer,Percent,2017,9.85333076118e-05,0.000108701956789,8.87179562645e-05
Prevalence,United States,Male,50 to 54,Stomach cancer,Percent,2017,0.000370517849481,0.000404078815847,0.000337854668042
Prevalence,United States,Female,50 to 54,Stomach cancer,Percent,2017,0.00016680693855,0.000185799016203,0.000150202240875
Prevalence,United States,Male,55 to 59,Stomach cancer,Percent,2017,0.000566579114363,0.000621491477799,0.000519851494998
Prevalence,United States,Female,55 to 59,Stomach cancer,Percent,2017,0.000251045011946,0.000276388460544,0.000229873903445
Prevalence,United States,Male,60 to 64,Stomach cancer,Percent,2017,0.000809622538057,0.000878236073368,0.000746018921022
Prevalence,United States,Female,60 to 64,Stomach cancer,Percent,2017,0.000314899215821,0.00034138538665,0.000289213190721
Prevalence,United States,Male,65 to 69,Stomach cancer,Percent,2017,0.00105889839643,0.00114417522037,0.000981372527514
Prevalence,United States,Female,65 to 69,Stomach cancer,Percent,2017,0.000474063625249,0.000514829143154,0.000436774790328
Prevalence,United States,Male,70 to 74,Stomach cancer,Percent,2017,0.00145422687323,0.00155582148471,0.00135225121563
Prevalence,United States,Female,70 to 74,Stomach cancer,Percent,2017,0.000715118267279,0.000769054543564,0.000665850249108
Prevalence,United States,Male,75 to 79,Stomach cancer,Percent,2017,0.00174516157557,0.00188843058228,0.00162711619722
Prevalence,United States,Female,75 to 79,Stomach cancer,Percent,2017,0.000896314863407,0.000964093490186,0.00082945278714
Prevalence,United States,Male,<1 year,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Stomach cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Stomach cancer,Percent,2017,0.00165507421743,0.00176969469622,0.0015401875073
Prevalence,United States,Female,80 to 84,Stomach cancer,Percent,2017,0.000911991888254,0.000973673733341,0.000849048718595
Prevalence,United States,Male,85 to 89,Stomach cancer,Percent,2017,0.00207644058732,0.00220515213128,0.00193406418116
Prevalence,United States,Female,85 to 89,Stomach cancer,Percent,2017,0.00120650086361,0.00128974995285,0.00112419349869
Prevalence,United States,Male,90 to 94,Stomach cancer,Percent,2017,0.00210663007477,0.00224707412781,0.00197674042881
Prevalence,United States,Female,90 to 94,Stomach cancer,Percent,2017,0.00133321538353,0.00142251899705,0.00124904480792
Prevalence,United States,Male,95 plus,Stomach cancer,Percent,2017,0.000921959985167,0.000992396639346,0.000855171075378
Prevalence,United States,Female,95 plus,Stomach cancer,Percent,2017,0.000658771400141,0.00070617900518,0.000611384936495
Prevalence,United States,Male,1 to 4,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,15 to 19,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,20 to 24,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,20 to 24,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,25 to 29,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,25 to 29,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,30 to 34,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,30 to 34,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,35 to 39,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,35 to 39,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,40 to 44,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,40 to 44,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,45 to 49,Liver cancer,Percent,2017,1.05524779213e-05,2.61888171183e-05,0.0
Prevalence,United States,Female,45 to 49,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,50 to 54,Liver cancer,Percent,2017,0.000220206151749,0.000279756830658,0.000162353829839
Prevalence,United States,Female,50 to 54,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,55 to 59,Liver cancer,Percent,2017,0.000534034887869,0.000636118007671,0.000438546219958
Prevalence,United States,Female,55 to 59,Liver cancer,Percent,2017,2.61481539358e-05,4.95912715817e-05,8.02957280525e-06
Prevalence,United States,Male,60 to 64,Liver cancer,Percent,2017,0.000588073106455,0.000691248763286,0.000495598576207
Prevalence,United States,Female,60 to 64,Liver cancer,Percent,2017,2.74357023252e-05,5.24510186542e-05,8.52560528516e-06
Prevalence,United States,Male,65 to 69,Liver cancer,Percent,2017,0.0004946373646,0.000586131550453,0.000406157280492
Prevalence,United States,Female,65 to 69,Liver cancer,Percent,2017,2.8669905199e-05,5.34709833023e-05,1.08954015784e-05
Prevalence,United States,Male,70 to 74,Liver cancer,Percent,2017,0.000433728532833,0.000518874938597,0.000359328631231
Prevalence,United States,Female,70 to 74,Liver cancer,Percent,2017,3.76622689583e-05,6.95538239317e-05,1.37918159965e-05
Prevalence,United States,Male,75 to 79,Liver cancer,Percent,2017,0.000251314792016,0.000309797532138,0.000197759579877
Prevalence,United States,Female,75 to 79,Liver cancer,Percent,2017,1.61212113934e-05,3.83354276823e-05,9.17699746525e-07
Prevalence,United States,Male,<1 year,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Liver cancer,Percent,2017,0.000269131272581,0.000327762572583,0.000210498575879
Prevalence,United States,Female,80 to 84,Liver cancer,Percent,2017,1.06488436999e-06,2.42724787892e-06,2.42717795476e-07
Prevalence,United States,Male,85 to 89,Liver cancer,Percent,2017,0.00025035879359,0.000309065193064,0.000193858740813
Prevalence,United States,Female,85 to 89,Liver cancer,Percent,2017,1.6223859804e-06,3.42756146755e-06,2.85636737959e-07
Prevalence,United States,Male,90 to 94,Liver cancer,Percent,2017,0.000206124559973,0.000262264598037,0.000153670608395
Prevalence,United States,Female,90 to 94,Liver cancer,Percent,2017,1.84215781996e-06,3.8844027444e-06,3.23698119483e-07
Prevalence,United States,Male,95 plus,Liver cancer,Percent,2017,7.39157804934e-06,1.31422704075e-05,2.94392237298e-06
Prevalence,United States,Female,95 plus,Liver cancer,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,1 to 4,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,1 to 4,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,5 to 9,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,5 to 9,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,10 to 14,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,10 to 14,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,15 to 19,Hypertensive heart disease,Percent,2017,5.64171358096e-07,9.76797767764e-07,2.7016881232e-07
Prevalence,United States,Female,15 to 19,Hypertensive heart disease,Percent,2017,5.52893912378e-07,9.49104086305e-07,2.61844774688e-07
Prevalence,United States,Male,20 to 24,Hypertensive heart disease,Percent,2017,5.42708243085e-05,7.64309093807e-05,3.71822153979e-05
Prevalence,United States,Female,20 to 24,Hypertensive heart disease,Percent,2017,5.63631487295e-05,8.01744843136e-05,3.83653984487e-05
Prevalence,United States,Male,25 to 29,Hypertensive heart disease,Percent,2017,0.000189156591407,0.00026113386994,0.00013001297844
Prevalence,United States,Female,25 to 29,Hypertensive heart disease,Percent,2017,0.000232398100718,0.000318724460165,0.000157387187653
Prevalence,United States,Male,30 to 34,Hypertensive heart disease,Percent,2017,0.000401439953802,0.00051214302826,0.00029999530676
Prevalence,United States,Female,30 to 34,Hypertensive heart disease,Percent,2017,0.000478654414228,0.00061722838342,0.000357144633095
Prevalence,United States,Male,35 to 39,Hypertensive heart disease,Percent,2017,0.000675690658108,0.000866330509751,0.000500098646391
Prevalence,United States,Female,35 to 39,Hypertensive heart disease,Percent,2017,0.000685503387998,0.000884402598616,0.000511592997357
Prevalence,United States,Male,40 to 44,Hypertensive heart disease,Percent,2017,0.00103608681753,0.00131907404706,0.000784987754215
Prevalence,United States,Female,40 to 44,Hypertensive heart disease,Percent,2017,0.000963590686012,0.00123520106902,0.000730488747297
Prevalence,United States,Male,45 to 49,Hypertensive heart disease,Percent,2017,0.00199676710439,0.00248020720533,0.00155475442044
Prevalence,United States,Female,45 to 49,Hypertensive heart disease,Percent,2017,0.00178481744756,0.00220792964261,0.00141813035117
Prevalence,United States,Male,50 to 54,Hypertensive heart disease,Percent,2017,0.00312261908721,0.00393183380175,0.00237090729509
Prevalence,United States,Female,50 to 54,Hypertensive heart disease,Percent,2017,0.00268683161794,0.00330682694638,0.00208904292742
Prevalence,United States,Male,55 to 59,Hypertensive heart disease,Percent,2017,0.00419991666112,0.00534430904342,0.00319108022804
Prevalence,United States,Female,55 to 59,Hypertensive heart disease,Percent,2017,0.00332849470661,0.00415734705915,0.00257162844426
Prevalence,United States,Male,60 to 64,Hypertensive heart disease,Percent,2017,0.00562073008118,0.00755645597867,0.00392434764474
Prevalence,United States,Female,60 to 64,Hypertensive heart disease,Percent,2017,0.00449058113565,0.00586767961719,0.00324944684761
Prevalence,United States,Male,65 to 69,Hypertensive heart disease,Percent,2017,0.00707584957857,0.00916313011646,0.00525361226786
Prevalence,United States,Female,65 to 69,Hypertensive heart disease,Percent,2017,0.00663495731171,0.00851670976322,0.00497836858715
Prevalence,United States,Male,70 to 74,Hypertensive heart disease,Percent,2017,0.00814283686252,0.0110968069596,0.00557758158479
Prevalence,United States,Female,70 to 74,Hypertensive heart disease,Percent,2017,0.00900300027721,0.0118950924057,0.00643358233847
Prevalence,United States,Male,75 to 79,Hypertensive heart disease,Percent,2017,0.00958541003367,0.0127113795636,0.00692633771036
Prevalence,United States,Female,75 to 79,Hypertensive heart disease,Percent,2017,0.0124329276258,0.0164088410317,0.00902352383537
Prevalence,United States,Male,<1 year,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Hypertensive heart disease,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Hypertensive heart disease,Percent,2017,0.0121406680666,0.0167907461562,0.0082511956205
Prevalence,United States,Female,80 to 84,Hypertensive heart disease,Percent,2017,0.0188572571572,0.0253314445958,0.013242620694
Prevalence,United States,Male,85 to 89,Hypertensive heart disease,Percent,2017,0.0170243404651,0.0236336464856,0.0115769061863
Prevalence,United States,Female,85 to 89,Hypertensive heart disease,Percent,2017,0.0302293574003,0.0405551599354,0.0211999233243
Prevalence,United States,Male,90 to 94,Hypertensive heart disease,Percent,2017,0.0224923314163,0.0311156115791,0.0146537672623
Prevalence,United States,Female,90 to 94,Hypertensive heart disease,Percent,2017,0.0413653840612,0.0551600981805,0.0284369599779
Prevalence,United States,Male,95 plus,Hypertensive heart disease,Percent,2017,0.0265275077305,0.0413338247785,0.0152194254867
Prevalence,United States,Female,95 plus,Hypertensive heart disease,Percent,2017,0.0462811036375,0.0683746777193,0.0281670213068
Prevalence,United States,Male,1 to 4,Chronic respiratory diseases,Percent,2017,0.131946604805,0.162407534101,0.103807827452
Prevalence,United States,Female,1 to 4,Chronic respiratory diseases,Percent,2017,0.0765932759189,0.0964910855129,0.0588093013003
Prevalence,United States,Male,5 to 9,Chronic respiratory diseases,Percent,2017,0.128654229358,0.156435466906,0.103923238346
Prevalence,United States,Female,5 to 9,Chronic respiratory diseases,Percent,2017,0.0812346688864,0.101403552078,0.0648333607786
Prevalence,United States,Male,10 to 14,Chronic respiratory diseases,Percent,2017,0.0812738200353,0.0963483783899,0.0666778934004
Prevalence,United States,Female,10 to 14,Chronic respiratory diseases,Percent,2017,0.058287474433,0.0695102602799,0.0480247590169
Prevalence,United States,Male,15 to 19,Chronic respiratory diseases,Percent,2017,0.0421840807893,0.0506695542178,0.0346979117617
Prevalence,United States,Female,15 to 19,Chronic respiratory diseases,Percent,2017,0.0481661738531,0.0574010463092,0.0396796144545
Prevalence,United States,Male,20 to 24,Chronic respiratory diseases,Percent,2017,0.0287505562086,0.033036732035,0.0243828802131
Prevalence,United States,Female,20 to 24,Chronic respiratory diseases,Percent,2017,0.042859285444,0.0495710305475,0.0361620211834
Prevalence,United States,Male,25 to 29,Chronic respiratory diseases,Percent,2017,0.0276079828745,0.0314685264519,0.0238065837943
Prevalence,United States,Female,25 to 29,Chronic respiratory diseases,Percent,2017,0.0449803373847,0.0520296692105,0.0392247003199
Prevalence,United States,Male,30 to 34,Chronic respiratory diseases,Percent,2017,0.0317569675612,0.0357008316129,0.027959810345
Prevalence,United States,Female,30 to 34,Chronic respiratory diseases,Percent,2017,0.0524258828045,0.0597809254943,0.0459298735198
Prevalence,United States,Male,35 to 39,Chronic respiratory diseases,Percent,2017,0.0382676385402,0.0428397941881,0.0341298128824
Prevalence,United States,Female,35 to 39,Chronic respiratory diseases,Percent,2017,0.0624523087853,0.0705638896606,0.0556695722098
Prevalence,United States,Male,40 to 44,Chronic respiratory diseases,Percent,2017,0.0492401444061,0.0553333198438,0.043283283068
Prevalence,United States,Female,40 to 44,Chronic respiratory diseases,Percent,2017,0.0783669228785,0.0874884462126,0.06967496089
Prevalence,United States,Male,45 to 49,Chronic respiratory diseases,Percent,2017,0.0677711836718,0.0750811319004,0.0609945844798
Prevalence,United States,Female,45 to 49,Chronic respiratory diseases,Percent,2017,0.102183284158,0.112346429971,0.0925746340069
Prevalence,United States,Male,50 to 54,Chronic respiratory diseases,Percent,2017,0.0940938306004,0.103858973481,0.0851856360905
Prevalence,United States,Female,50 to 54,Chronic respiratory diseases,Percent,2017,0.127888513873,0.139634223706,0.116957602763
Prevalence,United States,Male,55 to 59,Chronic respiratory diseases,Percent,2017,0.126393082965,0.138916639227,0.114959199841
Prevalence,United States,Female,55 to 59,Chronic respiratory diseases,Percent,2017,0.151688436063,0.164653916042,0.139023585332
Prevalence,United States,Male,60 to 64,Chronic respiratory diseases,Percent,2017,0.168043144795,0.185200203009,0.152370072975
Prevalence,United States,Female,60 to 64,Chronic respiratory diseases,Percent,2017,0.182111620992,0.199074227902,0.166944210538
Prevalence,United States,Male,65 to 69,Chronic respiratory diseases,Percent,2017,0.226530370169,0.247880464106,0.206217352119
Prevalence,United States,Female,65 to 69,Chronic respiratory diseases,Percent,2017,0.23252318085,0.253316919713,0.213538910727
Prevalence,United States,Male,70 to 74,Chronic respiratory diseases,Percent,2017,0.289349236992,0.313218316343,0.267002103538
Prevalence,United States,Female,70 to 74,Chronic respiratory diseases,Percent,2017,0.286534816045,0.308870363338,0.266252431618
Prevalence,United States,Male,75 to 79,Chronic respiratory diseases,Percent,2017,0.333673060986,0.358618935503,0.309745785375
Prevalence,United States,Female,75 to 79,Chronic respiratory diseases,Percent,2017,0.314991940415,0.338997112713,0.292756267108
Prevalence,United States,Male,<1 year,Chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Female,<1 year,Chronic respiratory diseases,Percent,2017,0.0,0.0,0.0
Prevalence,United States,Male,80 to 84,Chronic respiratory diseases,Percent,2017,0.351191584426,0.378709828084,0.325864104405
Prevalence,United States,Female,80 to 84,Chronic respiratory diseases,Percent,2017,0.31689507991,0.341226806297,0.295813750885
Prevalence,United States,Male,85 to 89,Chronic respiratory diseases,Percent,2017,0.350461287564,0.377834772031,0.324885683663
Prevalence,United States,Female,85 to 89,Chronic respiratory diseases,Percent,2017,0.30736030428,0.330921783414,0.28482366191
Prevalence,United States,Male,90 to 94,Chronic respiratory diseases,Percent,2017,0.340490420724,0.368485898555,0.314576507726
Prevalence,United States,Female,90 to 94,Chronic respiratory diseases,Percent,2017,0.293983505536,0.3191508141,0.270277394407
Prevalence,United States,Male,95 plus,Chronic respiratory diseases,Percent,2017,0.322436279907,0.353954942441,0.293466933618
Prevalence,United States,Female,95 plus,Chronic respiratory diseases,Percent,2017,0.276704204614,0.303382410197,0.251438220872
Prevalence,United States,Male,1 to 4,Respiratory infections and tuberculosis,Percent,2017,0.14771348927,0.176163649475,0.122915914208
Prevalence,United States,Female,1 to 4,Respiratory infections and tuberculosis,Percent,2017,0.131494205706,0.157915754583,0.108657835017
Prevalence,United States,Male,5 to 9,Respiratory infections and tuberculosis,Percent,2017,0.11107609979,0.135414847782,0.0888149137675
Prevalence,United States,Female,5 to 9,Respiratory infections and tuberculosis,Percent,2017,0.102320081377,0.124630563414,0.0811192061745
Prevalence,United States,Male,10 to 14,Respiratory infections and tuberculosis,Percent,2017,0.0912697044584,0.110403308266,0.0727110433445
Prevalence,United States,Female,10 to 14,Respiratory infections and tuberculosis,Percent,2017,0.0847987775209,0.102778702454,0.0670379789383
Prevalence,United States,Male,15 to 19,Respiratory infections and tuberculosis,Percent,2017,0.0934001640245,0.116200806575,0.0747852843641
Prevalence,United States,Female,15 to 19,Respiratory infections and tuberculosis,Percent,2017,0.0856606603707,0.106259021013,0.0687982645185
Prevalence,United States,Male,20 to 24,Respiratory infections and tuberculosis,Percent,2017,0.099793938945,0.125691134238,0.0781251587926
Prevalence,United States,Female,20 to 24,Respiratory infections and tuberculosis,Percent,2017,0.0887120227888,0.111688144141,0.0700800227671
Prevalence,United States,Male,25 to 29,Respiratory infections and tuberculosis,Percent,2017,0.104287340216,0.135404691922,0.0806238847468
Prevalence,United States,Female,25 to 29,Respiratory infections and tuberculosis,Percent,2017,0.0952217805843,0.120818472535,0.0740717784334
Prevalence,United States,Male,30 to 34,Respiratory infections and tuberculosis,Percent,2017,0.109706419301,0.140418337419,0.0832410439272
Prevalence,United States,Female,30 to 34,Respiratory infections and tuberculosis,Percent,2017,0.107318405635,0.134505991662,0.0834948754567
Prevalence,United States,Male,35 to 39,Respiratory infections and tuberculosis,Percent,2017,0.126678812807,0.162248643816,0.0968836987777
Prevalence,United States,Female,35 to 39,Respiratory infections and tuberculosis,Percent,2017,0.116161348666,0.146264687288,0.0902638645134
Prevalence,United States,Male,40 to 44,Respiratory infections and tuberculosis,Percent,2017,0.139453528662,0.179654210304,0.104818932604
Prevalence,United States,Female,40 to 44,Respiratory infections and tuberculosis,Percent,2017,0.11335997325,0.144596937732,0.0860205786475
Prevalence,United States,Male,45 to 49,Respiratory infections and tuberculosis,Percent,2017,0.13982248555,0.184439105068,0.104029896028
Prevalence,United States,Female,45 to 49,Respiratory infections and tuberculosis,Percent,2017,0.115214184868,0.147860163793,0.0875138713272
Prevalence,United States,Male,50 to 54,Respiratory infections and tuberculosis,Percent,2017,0.138093110251,0.179429146992,0.103260936742
Prevalence,United States,Female,50 to 54,Respiratory infections and tuberculosis,Percent,2017,0.124101328164,0.160136925016,0.0948900327237
Prevalence,United States,Male,55 to 59,Respiratory infections and tuberculosis,Percent,2017,0.142607572194,0.187576987505,0.106154131084
Prevalence,United States,Female,55 to 59,Respiratory infections and tuberculosis,Percent,2017,0.12874871209,0.167077337621,0.0975994049692
Prevalence,United States,Male,60 to 64,Respiratory infections and tuberculosis,Percent,2017,0.150018147322,0.197924723557,0.111858042157
Prevalence,United States,Female,60 to 64,Respiratory infections and tuberculosis,Percent,2017,0.127594929958,0.166564161489,0.0962974266295
Prevalence,United States,Male,65 to 69,Respiratory infections and tuberculosis,Percent,2017,0.150160359006,0.200343622725,0.10953119788
Prevalence,United States,Female,65 to 69,Respiratory infections and tuberculosis,Percent,2017,0.119202050229,0.15653743943,0.0885523468974
Prevalence,United States,Male,70 to 74,Respiratory infections and tuberculosis,Percent,2017,0.134984896592,0.176025161678,0.10301375898
Prevalence,United States,Female,70 to 74,Respiratory infections and tuberculosis,Percent,2017,0.0972340645632,0.126701877722,0.0743107490392
Prevalence,United States,Male,75 to 79,Respiratory infections and tuberculosis,Percent,2017,0.11724856296,0.147982650948,0.0912637851345
Prevalence,United States,Female,75 to 79,Respiratory infections and tuberculosis,Percent,2017,0.079921831451,0.101022536728,0.06253153683
Prevalence,United States,Male,<1 year,Respiratory infections and tuberculosis,Percent,2017,0.202572638035,0.241932922516,0.161716485938
Prevalence,United States,Female,<1 year,Respiratory infections and tuberculosis,Percent,2017,0.168661853269,0.196678653824,0.142513026792
Prevalence,United States,Male,80 to 84,Respiratory infections and tuberculosis,Percent,2017,0.10688692626,0.129931917415,0.0861901897866
Prevalence,United States,Female,80 to 84,Respiratory infections and tuberculosis,Percent,2017,0.0747543942048,0.0896332029672,0.0612411143959
Prevalence,United States,Male,85 to 89,Respiratory infections and tuberculosis,Percent,2017,0.0985517486507,0.117479919918,0.0821516652154
Prevalence,United States,Female,85 to 89,Respiratory infections and tuberculosis,Percent,2017,0.0708654228136,0.0845826307971,0.0589595641818
Prevalence,United States,Male,90 to 94,Respiratory infections and tuberculosis,Percent,2017,0.0910709488693,0.109023967924,0.0755104269731
Prevalence,United States,Female,90 to 94,Respiratory infections and tuberculosis,Percent,2017,0.068541545917,0.0820025148993,0.0567683708745
Prevalence,United States,Male,95 plus,Respiratory infections and tuberculosis,Percent,2017,0.0836814866199,0.107235086991,0.0648714068452
Prevalence,United States,Female,95 plus,Respiratory infections and tuberculosis,Percent,2017,0.0668120131782,0.0856565456548,0.0521179230603
Prevalence,United States,Male,1 to 4,Enteric infections,Percent,2017,0.0121162440337,0.0167110093307,0.00858749382761
Prevalence,United States,Female,1 to 4,Enteric infections,Percent,2017,0.0100352284138,0.0138203726077,0.00707047240292
Prevalence,United States,Male,5 to 9,Enteric infections,Percent,2017,0.00487639256134,0.00716975245609,0.00315267784507
Prevalence,United States,Female,5 to 9,Enteric infections,Percent,2017,0.00438671907128,0.00653456434733,0.00289526112895
Prevalence,United States,Male,10 to 14,Enteric infections,Percent,2017,0.00662461815471,0.0081283442834,0.0053941784912
Prevalence,United States,Female,10 to 14,Enteric infections,Percent,2017,0.00666493655595,0.00808089572811,0.00558127273997
Prevalence,United States,Male,15 to 19,Enteric infections,Percent,2017,0.00842237437812,0.00966177658666,0.00723706640634
Prevalence,United States,Female,15 to 19,Enteric infections,Percent,2017,0.00897565193979,0.0103556059945,0.00767044184372
Prevalence,United States,Male,20 to 24,Enteric infections,Percent,2017,0.00940228371102,0.0108359917985,0.00800855893915
Prevalence,United States,Female,20 to 24,Enteric infections,Percent,2017,0.0104588147653,0.011965383342,0.00892262121635
Prevalence,United States,Male,25 to 29,Enteric infections,Percent,2017,0.00878231409605,0.00986786026027,0.00767588700858
Prevalence,United States,Female,25 to 29,Enteric infections,Percent,2017,0.0100159541173,0.0112426340246,0.00868409781935
Prevalence,United States,Male,30 to 34,Enteric infections,Percent,2017,0.00827774155653,0.00921819213984,0.00730854628281
Prevalence,United States,Female,30 to 34,Enteric infections,Percent,2017,0.00961693260334,0.0105916616458,0.00852961205133
Prevalence,United States,Male,35 to 39,Enteric infections,Percent,2017,0.0078603708961,0.00861872308277,0.00704484510543
Prevalence,United States,Female,35 to 39,Enteric infections,Percent,2017,0.00929637483244,0.0101333004137,0.00843017519944
Prevalence,United States,Male,40 to 44,Enteric infections,Percent,2017,0.00745483523103,0.0081375959386,0.00678985231178
Prevalence,United States,Female,40 to 44,Enteric infections,Percent,2017,0.00897362563483,0.00976385570114,0.00819023416961
Prevalence,United States,Male,45 to 49,Enteric infections,Percent,2017,0.00705557774636,0.00769839722504,0.00641151724244
Prevalence,United States,Female,45 to 49,Enteric infections,Percent,2017,0.00867512219819,0.0095618326325,0.0078515563894
Prevalence,United States,Male,50 to 54,Enteric infections,Percent,2017,0.00666396061894,0.00741205783615,0.00594822315211
Prevalence,United States,Female,50 to 54,Enteric infections,Percent,2017,0.00838717128723,0.00934996298043,0.00748833277782
Prevalence,United States,Male,55 to 59,Enteric infections,Percent,2017,0.00629254958334,0.00714597086996,0.00538781566973
