measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,United States,Female,60 to 64,Respiratory infections and tuberculosis,Percent,2017,0.127594929958,0.166564161489,0.0962974266295
Prevalence,United States,Male,65 to 69,Respiratory infections and tuberculosis,Percent,2017,0.150160359006,0.200343622725,0.10953119788
Prevalence,United States,Female,65 to 69,Respiratory infections and tuberculosis,Percent,2017,0.119202050229,0.15653743943,0.0885523468974
Prevalence,United States,Male,70 to 74,Respiratory infections and tuberculosis,Percent,2017,0.134984896592,0.176025161678,0.10301375898
Prevalence,United States,Female,70 to 74,Respiratory infections and tuberculosis,Percent,2017,0.0972340645632,0.126701877722,0.0743107490392
Prevalence,United States,Male,75 to 79,Respiratory infections and tuberculosis,Percent,2017,0.11724856296,0.147982650948,0.0912637851345
Prevalence,United States,Female,75 to 79,Respiratory infections and tuberculosis,Percent,2017,0.079921831451,0.101022536728,0.06253153683
Prevalence,United States,Male,80 plus,Respiratory infections and tuberculosis,Percent,2017,0.101441256967,0.12033338645,0.0850793278644
Prevalence,United States,Female,80 plus,Respiratory infections and tuberculosis,Percent,2017,0.0719993046032,0.0845866451854,0.0610018929998
Prevalence,United States,Male,All Ages,Respiratory infections and tuberculosis,Percent,2017,0.123722330334,0.134475737374,0.113580199887
Prevalence,United States,Female,All Ages,Respiratory infections and tuberculosis,Percent,2017,0.106813370689,0.115856216104,0.098486522934
Prevalence,United States,Male,5-14 years,Respiratory infections and tuberculosis,Percent,2017,0.100520175354,0.118431189867,0.0836224050408
Prevalence,United States,Female,5-14 years,Respiratory infections and tuberculosis,Percent,2017,0.0928699662987,0.109033696986,0.0769981587006
Prevalence,United States,Male,15-49 years,Respiratory infections and tuberculosis,Percent,2017,0.115898964975,0.131313269557,0.101721288868
Prevalence,United States,Female,15-49 years,Respiratory infections and tuberculosis,Percent,2017,0.103098420275,0.116471192578,0.091306840802
Prevalence,United States,Male,50-69 years,Respiratory infections and tuberculosis,Percent,2017,0.144754106373,0.17218453388,0.119772019099
Prevalence,United States,Female,50-69 years,Respiratory infections and tuberculosis,Percent,2017,0.125192211196,0.148211886534,0.104504553616
Prevalence,United States,Male,70+ years,Respiratory infections and tuberculosis,Percent,2017,0.119306695873,0.144261338501,0.0990069876313
Prevalence,United States,Female,70+ years,Respiratory infections and tuberculosis,Percent,2017,0.0829712558309,0.0990155841408,0.0701742487297
Prevalence,United States,Male,<1 year,Respiratory infections and tuberculosis,Percent,2017,0.202572638035,0.241932922516,0.161716485938
Prevalence,United States,Female,<1 year,Respiratory infections and tuberculosis,Percent,2017,0.168661853269,0.196678653824,0.142513026792
Prevalence,United States,Male,80 to 84,Respiratory infections and tuberculosis,Percent,2017,0.10688692626,0.129931917415,0.0861901897866
Prevalence,United States,Female,80 to 84,Respiratory infections and tuberculosis,Percent,2017,0.0747543942048,0.0896332029672,0.0612411143959
Prevalence,United States,Male,85 to 89,Respiratory infections and tuberculosis,Percent,2017,0.0985517486507,0.117479919918,0.0821516652154
Prevalence,United States,Female,85 to 89,Respiratory infections and tuberculosis,Percent,2017,0.0708654228136,0.0845826307971,0.0589595641818
Prevalence,United States,Male,90 to 94,Respiratory infections and tuberculosis,Percent,2017,0.0910709488693,0.109023967924,0.0755104269731
Prevalence,United States,Female,90 to 94,Respiratory infections and tuberculosis,Percent,2017,0.068541545917,0.0820025148993,0.0567683708745
Prevalence,United States,Male,<20 years,Respiratory infections and tuberculosis,Percent,2017,0.108946293888,0.122666229072,0.0955128605379
Prevalence,United States,Female,<20 years,Respiratory infections and tuberculosis,Percent,2017,0.0992120924237,0.111875804495,0.0860691756131
Prevalence,United States,Male,10 to 24,Respiratory infections and tuberculosis,Percent,2017,0.0949885727689,0.112564624075,0.0799798900348
Prevalence,United States,Female,10 to 24,Respiratory infections and tuberculosis,Percent,2017,0.0864707019342,0.100842965159,0.0738583387638
Prevalence,United States,Male,95 plus,Respiratory infections and tuberculosis,Percent,2017,0.0836814866199,0.107235086991,0.0648714068452
Prevalence,United States,Female,95 plus,Respiratory infections and tuberculosis,Percent,2017,0.0668120131782,0.0856565456548,0.0521179230603
Prevalence,United States,Male,<70 years,Respiratory infections and tuberculosis,Percent,2017,0.124193411549,0.136210358196,0.113790728926
Prevalence,United States,Female,<70 years,Respiratory infections and tuberculosis,Percent,2017,0.11005615873,0.120106142049,0.101135859629
